Dataset	ScanNumber	ScanTime	ScanType	TotalIonIntensity	BasePeakIntensity	BasePeakMZ	BasePeakSignalToNoiseRatio	IonCount	IonCountRaw	ScanTypeName
0	4889	36.669	1	201884	23120	207.1	0	220	220	GC-MS
0	4890	36.6753	1	204260	21520	207.1	0	228	228	GC-MS
0	4891	36.6815	1	205327	20272	207.1	0	241	241	GC-MS
0	4892	36.6878	1	203148	20488	207.1	0	231	231	GC-MS
0	4893	36.694	1	211563	21496	207.1	0	227	227	GC-MS
0	4894	36.7003	1	212383	23544	207.1	0	218	218	GC-MS
0	4895	36.7066	1	218570	21304	207.1	0	231	231	GC-MS
0	4896	36.7128	1	220220	20656	207.1	0	227	227	GC-MS
0	4897	36.7191	1	225655	21168	207.1	0	226	226	GC-MS
0	4898	36.7253	1	240729	21768	207.1	0	237	237	GC-MS
0	4899	36.7316	1	249541	22160	207.1	0	242	242	GC-MS
0	4900	36.7378	1	248304	21792	207.0	0	245	245	GC-MS
0	4901	36.7441	1	260820	21168	207.1	0	245	245	GC-MS
0	4902	36.7503	1	258394	22048	204.1	0	230	230	GC-MS
0	4903	36.7566	1	267553	21872	204.1	0	251	251	GC-MS
0	4904	36.7629	1	270126	22600	204.2	0	249	249	GC-MS
0	4905	36.7691	1	269258	22568	204.2	0	250	250	GC-MS
0	4906	36.7754	1	271773	22280	204.1	0	249	249	GC-MS
0	4907	36.7816	1	264142	20968	73.1	0	258	258	GC-MS
0	4908	36.7879	1	250147	23208	207.1	0	227	227	GC-MS
0	4909	36.7941	1	251946	21136	207.1	0	234	234	GC-MS
0	4910	36.8004	1	234147	20736	207.1	0	228	228	GC-MS
0	4911	36.8066	1	232523	21880	207.1	0	233	233	GC-MS
0	4912	36.8129	1	222177	20664	207.1	0	237	237	GC-MS
0	4913	36.8192	1	223949	22464	207.1	0	245	245	GC-MS
0	4914	36.8254	1	215562	22576	207.1	0	233	233	GC-MS
0	4915	36.8317	1	210246	22736	207.1	0	226	226	GC-MS
