Dataset	ScanNumber	ScanTime	ScanType	TotalIonIntensity	BasePeakIntensity	BasePeakMZ	BasePeakSignalToNoiseRatio	IonCount	IonCountRaw	ScanTypeName	DriftTime
0	3072	0.2864	1	14401	75	2269.4	0	1404	1404	HMS	7.828
0	3073	0.2864	1	12715	52	1030.7	0	1239	1239	HMS	7.9383
0	3074	0.2864	1	12388	67	1030.7	0	1184	1184	HMS	8.0485
0	3075	0.2864	1	11179	164	1030.8	0	1060	1060	HMS	8.1588
0	3076	0.2864	1	10874	152	1030.8	0	1022	1022	HMS	8.269
0	3077	0.2864	1	10536	75	1030.7	0	1042	1042	HMS	8.3793
0	3078	0.2864	1	9241	61	1030.8	0	888	888	HMS	8.4895
0	3079	0.2864	1	8680	49	1030.7	0	868	868	HMS	8.5998
0	3080	0.2864	1	7341	45	3110.6	0	748	748	HMS	8.71
0	3081	0.2864	1	7757	53	3226.4	0	763	763	HMS	8.8203
0	3082	0.2864	1	7391	50	3401.1	0	729	729	HMS	8.9305
0	3083	0.2864	1	8095	49	1150.7	0	791	791	HMS	9.0408
0	3084	0.2864	1	6124	48	2531.7	0	608	608	HMS	9.151
0	3085	0.2864	1	6686	61	3770.8	0	637	637	HMS	9.2613
0	3086	0.2864	1	5529	54	3819.3	0	567	567	HMS	9.3716
0	3087	0.2864	1	6344	40	3984.2	0	622	622	HMS	9.4818
0	3088	0.2864	1	5772	64	3846.8	0	587	587	HMS	9.5921
0	3089	0.2864	1	4981	50	1853.6	0	498	498	HMS	9.7023
0	3090	0.2864	1	4561	48	4182.6	0	453	453	HMS	9.8126
0	3091	0.2864	1	4701	121	2445.7	0	452	452	HMS	9.9228
0	3092	0.2864	1	4349	39	4096.2	0	429	429	HMS	10.0331
0	3093	0.2864	1	3800	33	4563	0	403	403	HMS	10.1433
0	3094	0.2864	1	3977	40	1264.7	0	390	390	HMS	10.2536
0	3095	0.2864	1	2948	38	4560.6	0	296	296	HMS	10.3638
0	3096	0.2864	1	3129	38	3636.4	0	330	330	HMS	10.4741
0	3097	0.2864	1	2443	52	4391.5	0	264	264	HMS	10.5843
0	3098	0.2864	1	3116	37	4408.4	0	321	321	HMS	10.6946
0	3099	0.2864	1	2644	55	4343.9	0	259	259	HMS	10.8049
0	3100	0.2864	1	2977	45	4554.6	0	293	293	HMS	10.9151
0	3101	0.2864	1	1768	50	4864.8	0	178	178	HMS	11.0254
0	3102	0.2864	1	2216	38	4069.2	0	219	219	HMS	11.1356
0	3103	0.2864	1	1557	36	4616.7	0	170	170	HMS	11.2459
0	3104	0.2864	1	1931	39	4798.4	0	194	194	HMS	11.3561
0	3105	0.2864	1	1653	27	4196.9	0	173	173	HMS	11.4664
0	3106	0.2864	1	1612	37	4678.4	0	158	158	HMS	11.5766
0	3107	0.2864	1	1322	31	4650.4	0	143	143	HMS	11.6869
0	3108	0.2864	1	1339	67	4208.1	0	133	133	HMS	11.7971
0	3109	0.2864	1	1188	31	4795.2	0	130	130	HMS	11.9074
0	3110	0.2864	1	946	26	4173	0	106	106	HMS	12.0176
0	3111	0.2864	1	611	29	4051	0	68	68	HMS	12.1279
0	3112	0.2864	1	849	25	4371.9	0	94	94	HMS	12.2381
0	3113	0.2864	1	511	24	4239	0	53	53	HMS	12.3484
0	3114	0.2864	1	736	46	4402.3	0	67	67	HMS	12.4587
0	3115	0.2864	1	386	20	3719	0	46	46	HMS	12.5689
0	3116	0.2864	1	390	17	4805.9	0	44	44	HMS	12.6792
0	3117	0.2864	1	298	23	4890.7	0	30	30	HMS	12.7894
0	3118	0.2864	1	398	39	85.233	0	36	36	HMS	12.8997
0	3119	0.2864	1	188	17	1494.6	0	21	21	HMS	13.0099
0	3120	0.2864	1	147	36	4814.3	0	15	15	HMS	13.1202
0	3121	0.2864	1	111	20	4942.7	0	14	14	HMS	13.2304
0	3122	0.2864	1	199	21	2554.1	0	18	18	HMS	13.3407
0	3123	0.2864	1	230	17	884.51	0	25	25	HMS	13.4509
0	3124	0.2864	1	60	11	4192.9	0	8	8	HMS	13.5612
0	3125	0.2864	1	94	18	4940.8	0	12	12	HMS	13.6714
0	3126	0.2864	1	52	15	307.56	0	6	6	HMS	13.7817
0	3127	0.2864	1	86	21	2623.4	0	9	9	HMS	13.892
0	3128	0.2864	1	74	16	3940	0	9	9	HMS	14.0022
0	3129	0.2864	1	32	15	1806.6	0	3	3	HMS	14.1125
0	3130	0.2864	1	18	15	4842.9	0	2	2	HMS	14.2227
0	3131	0.2864	1	37	12	1820.6	0	4	4	HMS	14.333
0	3132	0.2864	1	30	10	4939.6	0	4	4	HMS	14.4432
0	3133	0.2864	1	13	9	2664.9	0	2	2	HMS	14.5535
0	3135	0.2864	1	31	13	3121.6	0	4	4	HMS	14.774
0	3137	0.2864	1	15	11	3034.3	0	2	2	HMS	14.9945
0	3138	0.2864	1	13	9	589.37	0	2	2	HMS	15.1047
0	3139	0.2864	1	15	9	1103.7	0	2	2	HMS	15.215
0	3140	0.2864	1	16	16	4405.5	0	1	1	HMS	15.3252
0	3143	0.2864	1	39	19	700.72	0	4	4	HMS	15.656
0	3144	0.2864	1	17	12	180.89	0	2	2	HMS	15.7663
0	3145	0.2864	1	65	20	4460.9	0	8	8	HMS	15.8765
0	3146	0.2864	1	31	10	3059.7	0	4	4	HMS	15.9868
0	3147	0.2864	1	13	9	88.838	0	2	2	HMS	16.097
0	3148	0.2864	1	45	12	3258.6	0	6	6	HMS	16.2073
0	3150	0.2864	1	13	9	74.221	0	2	2	HMS	16.4278
0	3151	0.2864	1	29	27	80.546	0	2	2	HMS	16.538
0	3152	0.2864	1	26	9	95.994	0	4	4	HMS	16.6483
0	3153	0.2864	1	18	15	818.71	0	2	2	HMS	16.7585
0	3156	0.2864	1	19	17	130.89	0	2	2	HMS	17.0893
0	3157	0.2864	1	34	13	142.69	0	4	4	HMS	17.1996
0	3158	0.2864	1	55	17	150.29	0	6	6	HMS	17.3098
0	3159	0.2864	1	17	10	148.4	0	2	2	HMS	17.4201
0	3161	0.2864	1	34	12	87.297	0	4	4	HMS	17.6406
0	3163	0.2864	1	27	9	4019.8	0	4	4	HMS	17.8611
0	3165	0.2864	1	53	24	175.98	0	5	5	HMS	18.0816
0	3169	0.2864	1	77	22	159.22	0	8	8	HMS	18.5226
0	3170	0.2864	1	15	9	140.63	0	2	2	HMS	18.6329
0	3171	0.2864	1	37	19	174.21	0	4	4	HMS	18.7431
0	3172	0.2864	1	13	9	171.62	0	2	2	HMS	18.8534
0	3173	0.2864	1	34	13	167.44	0	4	4	HMS	18.9636
0	3174	0.2864	1	39	21	4152.5	0	4	4	HMS	19.0739
0	3175	0.2864	1	35	20	196	0	4	4	HMS	19.1841
0	3176	0.2864	1	19	17	206.97	0	2	2	HMS	19.2944
0	3177	0.2864	1	42	11	2513.4	0	6	6	HMS	19.4046
0	3179	0.2864	1	15	11	179.81	0	2	2	HMS	19.6251
0	3180	0.2864	1	15	9	213.87	0	2	2	HMS	19.7354
0	3181	0.2864	1	19	14	221.69	0	2	2	HMS	19.8456
0	3183	0.2864	1	13	9	258.38	0	2	2	HMS	20.0662
0	3185	0.2864	1	16	11	264.62	0	2	2	HMS	20.2867
0	3186	0.2864	1	24	24	251.33	0	1	1	HMS	20.3969
0	3190	0.2864	1	15	11	4698.3	0	2	2	HMS	20.8379
0	3191	0.2864	1	13	9	283.47	0	2	2	HMS	20.9482
0	3196	0.2864	1	13	9	105.77	0	2	2	HMS	21.4994
0	3197	0.2864	1	13	9	305.16	0	2	2	HMS	21.6097
0	3201	0.3034	1	14	7	309.13	0	2	2	HMS	0.0
0	3204	0.3034	1	13	9	418.52	0	2	2	HMS	0.3308
0	3206	0.3034	1	14	7	393.52	0	2	2	HMS	0.5513
0	3210	0.3034	1	19	15	205.06	0	2	2	HMS	0.9923
0	3213	0.3034	1	146	60	128.97	0	9	9	HMS	1.323
0	3214	0.3034	1	1632	809	128.97	0	13	13	HMS	1.4333
0	3215	0.3034	1	1324	442	128.97	0	26	26	HMS	1.5436
0	3216	0.3034	1	603	49	135.01	0	44	44	HMS	1.6538
0	3217	0.3034	1	1477	278	135.02	0	57	57	HMS	1.7641
0	3218	0.3034	1	2868	335	164.93	0	126	126	HMS	1.8743
0	3219	0.3034	1	11697	3669	164.93	0	185	185	HMS	1.9846
0	3220	0.3034	1	12786	3814	164.93	0	206	206	HMS	2.0948
0	3221	0.3034	1	5974	333	164.93	0	271	271	HMS	2.2051
0	3222	0.3034	1	7865	432	213.12	0	388	388	HMS	2.3153
0	3223	0.3034	1	10333	848	200.98	0	402	402	HMS	2.4256
0	3224	0.3034	1	9754	497	229.14	0	506	506	HMS	2.5358
0	3225	0.3034	1	9975	139	262.93	0	703	703	HMS	2.6461
0	3226	0.3034	1	19381	1528	245.08	0	881	881	HMS	2.7563
0	3227	0.3034	1	33319	5894	239.17	0	1131	1131	HMS	2.8666
0	3228	0.3034	1	40376	5236	239.17	0	1524	1524	HMS	2.9768
0	3229	0.3034	1	42009	1139	306.86	0	2039	2039	HMS	3.0871
0	3230	0.3034	1	57196	1593	586.84	0	2817	2817	HMS	3.1974
0	3231	0.3034	1	70352	1207	606.37	0	3455	3455	HMS	3.3076
0	3232	0.3034	1	90006	1030	643.85	0	4290	4290	HMS	3.4179
0	3233	0.3034	1	106042	1254	309.2	0	5067	5067	HMS	3.5281
0	3234	0.3034	1	116764	1342	309.2	0	5496	5496	HMS	3.6384
0	3235	0.3034	1	134895	1661	694.82	0	6027	6027	HMS	3.7486
0	3236	0.3034	1	140975	1330	754.79	0	6389	6389	HMS	3.8589
0	3237	0.3034	1	146229	1671	393.08	0	6517	6517	HMS	3.9691
0	3238	0.3034	1	138693	1420	774.33	0	6600	6600	HMS	4.0794
0	3239	0.3034	1	129931	583	851.81	0	6786	6786	HMS	4.1896
0	3240	0.3034	1	128503	999	862.79	0	6839	6839	HMS	4.2999
0	3241	0.3034	1	123531	423	851.8	0	6823	6823	HMS	4.4101
0	3242	0.3034	1	117899	385	923.77	0	6719	6719	HMS	4.5204
0	3243	0.3034	1	118703	1926	467.1	0	6608	6608	HMS	4.6307
0	3244	0.3034	1	115379	3074	467.1	0	6445	6445	HMS	4.7409
0	3245	0.3034	1	106107	2514	467.1	0	6163	6163	HMS	4.8512
0	3246	0.3034	1	96008	220	1020.8	0	6065	6065	HMS	4.9614
0	3247	0.3034	1	91959	467	1019.8	0	5981	5981	HMS	5.0717
0	3248	0.3034	1	85090	292	1019.8	0	5670	5670	HMS	5.1819
0	3249	0.3034	1	79605	663	541.11	0	5256	5256	HMS	5.2922
0	3250	0.3034	1	77812	1264	541.12	0	5111	5111	HMS	5.4024
0	3251	0.3034	1	73383	854	541.11	0	4932	4932	HMS	5.5127
0	3252	0.3034	1	64868	430	1080.2	0	4569	4569	HMS	5.6229
0	3253	0.3034	1	59668	153	1199.7	0	4480	4480	HMS	5.7332
0	3254	0.3034	1	56429	285	882.29	0	4382	4382	HMS	5.8434
0	3255	0.3034	1	53471	181	615.13	0	4063	4063	HMS	5.9537
0	3256	0.3034	1	49987	284	1289.1	0	3927	3927	HMS	6.0639
0	3257	0.3034	1	46243	339	1002.9	0	3755	3755	HMS	6.1742
0	3258	0.3034	1	43250	174	1278.7	0	3548	3548	HMS	6.2845
0	3259	0.3034	1	38322	75	1286.2	0	3255	3255	HMS	6.3947
0	3260	0.3034	1	36265	111	1356.2	0	3138	3138	HMS	6.505
0	3261	0.3034	1	33183	104	814.76	0	2934	2934	HMS	6.6152
0	3262	0.3034	1	29522	102	814.77	0	2588	2588	HMS	6.7255
0	3263	0.3034	1	25859	79	1381.2	0	2369	2369	HMS	6.8357
0	3264	0.3034	1	23303	62	1477.7	0	2198	2198	HMS	6.946
0	3265	0.3034	1	21504	74	1468.7	0	2081	2081	HMS	7.0562
0	3266	0.3034	1	21275	72	1714.2	0	2014	2014	HMS	7.1665
0	3267	0.3034	1	19234	76	2161.3	0	1880	1880	HMS	7.2767
0	3268	0.3034	1	18377	67	2879.8	0	1764	1764	HMS	7.387
0	3269	0.3034	1	18107	644	1477.5	0	1586	1586	HMS	7.4972
0	3270	0.3034	1	14991	150	928.81	0	1436	1436	HMS	7.6075
0	3271	0.3034	1	14268	79	946.81	0	1353	1353	HMS	7.7178
0	3272	0.3034	1	12701	52	946.83	0	1257	1257	HMS	7.828
0	3273	0.3034	1	12679	51	1655.7	0	1253	1253	HMS	7.9383
0	3274	0.3034	1	12118	54	3017.1	0	1174	1174	HMS	8.0485
0	3275	0.3034	1	11055	47	2943.9	0	1121	1121	HMS	8.1588
0	3276	0.3034	1	10506	161	1030.7	0	984	984	HMS	8.269
0	3277	0.3034	1	10483	81	1030.7	0	1001	1001	HMS	8.3793
0	3278	0.3034	1	9939	78	1030.7	0	947	947	HMS	8.4895
0	3279	0.3034	1	9318	45	3248.6	0	935	935	HMS	8.5998
0	3280	0.3034	1	8752	56	3567	0	874	874	HMS	8.71
0	3281	0.3034	1	7886	56	3365.8	0	795	795	HMS	8.8203
0	3282	0.3034	1	7690	54	3809.7	0	796	796	HMS	8.9305
0	3283	0.3034	1	7435	89	1150.7	0	719	719	HMS	9.0408
0	3284	0.3034	1	6830	42	3939.4	0	691	691	HMS	9.151
0	3285	0.3034	1	6328	48	1150.7	0	626	626	HMS	9.2613
0	3286	0.3034	1	6388	57	3778.9	0	645	645	HMS	9.3716
0	3287	0.3034	1	5251	54	3975.7	0	529	529	HMS	9.4818
0	3288	0.3034	1	5848	46	3611.4	0	588	588	HMS	9.5921
0	3289	0.3034	1	5234	47	3651.5	0	529	529	HMS	9.7023
0	3290	0.3034	1	4729	42	4014.5	0	482	482	HMS	9.8126
0	3291	0.3034	1	4155	44	4084.2	0	418	418	HMS	9.9228
0	3292	0.3034	1	4109	44	4404.2	0	429	429	HMS	10.0331
0	3293	0.3034	1	3443	32	4073.3	0	360	360	HMS	10.1433
0	3294	0.3034	1	3877	62	4037.2	0	389	389	HMS	10.2536
0	3295	0.3034	1	3928	42	4112.2	0	392	392	HMS	10.3638
0	3296	0.3034	1	3358	47	4186	0	364	364	HMS	10.4741
0	3297	0.3034	1	3598	61	4629.6	0	349	349	HMS	10.5843
0	3298	0.3034	1	3193	47	3157.3	0	314	314	HMS	10.6946
0	3299	0.3034	1	2819	40	3875.4	0	283	283	HMS	10.8049
0	3300	0.3034	1	2664	39	4696.2	0	275	275	HMS	10.9151
0	3301	0.3034	1	2447	32	4566.6	0	253	253	HMS	11.0254
0	3302	0.3034	1	1839	38	3632.8	0	186	186	HMS	11.1356
0	3303	0.3034	1	1767	35	3241.9	0	183	183	HMS	11.2459
0	3304	0.3034	1	1295	30	4471.4	0	142	142	HMS	11.3561
0	3305	0.3034	1	1893	32	4796.9	0	188	188	HMS	11.4664
0	3306	0.3034	1	1463	28	4882.9	0	157	157	HMS	11.5766
0	3307	0.3034	1	1330	28	4863.2	0	143	143	HMS	11.6869
0	3308	0.3034	1	1046	33	1478.7	0	110	110	HMS	11.7971
0	3309	0.3034	1	887	33	4936.5	0	91	91	HMS	11.9074
0	3310	0.3034	1	948	27	4544.8	0	103	103	HMS	12.0176
0	3311	0.3034	1	592	22	4723.9	0	70	70	HMS	12.1279
0	3312	0.3034	1	754	25	4665.3	0	86	86	HMS	12.2381
0	3313	0.3034	1	503	28	2338.1	0	54	54	HMS	12.3484
0	3314	0.3034	1	426	28	4451.7	0	43	43	HMS	12.4587
0	3315	0.3034	1	268	21	4748	0	31	31	HMS	12.5689
0	3316	0.3034	1	295	18	4814.5	0	32	32	HMS	12.6792
0	3317	0.3034	1	313	45	1147.9	0	31	31	HMS	12.7894
0	3318	0.3034	1	176	15	4287.3	0	21	21	HMS	12.8997
0	3319	0.3034	1	186	25	4761.1	0	18	18	HMS	13.0099
0	3320	0.3034	1	137	18	4534	0	14	14	HMS	13.1202
0	3321	0.3034	1	119	34	4997.2	0	11	11	HMS	13.2304
0	3322	0.3034	1	108	17	4969.7	0	11	11	HMS	13.3407
0	3323	0.3034	1	114	27	4045.6	0	10	10	HMS	13.4509
0	3324	0.3034	1	95	18	4870.3	0	9	9	HMS	13.5612
0	3325	0.3034	1	84	22	4107.8	0	9	9	HMS	13.6714
0	3327	0.3034	1	63	17	4960.9	0	7	7	HMS	13.892
0	3328	0.3034	1	15	11	1674.6	0	2	2	HMS	14.0022
0	3329	0.3034	1	27	9	1558.7	0	4	4	HMS	14.1125
0	3330	0.3034	1	65	14	4777.4	0	8	8	HMS	14.2227
0	3331	0.3034	1	15	11	1860.4	0	2	2	HMS	14.333
0	3332	0.3034	1	29	16	1838.5	0	3	3	HMS	14.4432
0	3333	0.3034	1	31	16	1824.5	0	3	3	HMS	14.5535
0	3335	0.3034	1	42	16	4863.1	0	4	4	HMS	14.774
0	3336	0.3034	1	24	22	3438.6	0	2	2	HMS	14.8842
0	3337	0.3034	1	30	13	2802.8	0	4	4	HMS	14.9945
0	3338	0.3034	1	33	28	1118.1	0	2	2	HMS	15.1047
0	3339	0.3034	1	16	13	1844.6	0	2	2	HMS	15.215
0	3340	0.3034	1	22	12	1797.6	0	2	2	HMS	15.3252
0	3341	0.3034	1	31	12	4429.8	0	4	4	HMS	15.4355
0	3342	0.3034	1	16	13	659.02	0	2	2	HMS	15.5458
0	3343	0.3034	1	18	11	72.794	0	2	2	HMS	15.656
0	3344	0.3034	1	38	23	78.73	0	2	2	HMS	15.7663
0	3346	0.3034	1	23	12	1904.6	0	2	2	HMS	15.9868
0	3347	0.3034	1	43	18	107.15	0	4	4	HMS	16.097
0	3348	0.3034	1	52	19	92.417	0	6	6	HMS	16.2073
0	3349	0.3034	1	28	15	99.538	0	3	3	HMS	16.3175
0	3353	0.3034	1	37	30	96.946	0	2	2	HMS	16.7585
0	3355	0.3034	1	47	27	89.485	0	4	4	HMS	16.9791
0	3357	0.3034	1	13	9	2215.4	0	2	2	HMS	17.1996
0	3358	0.3034	1	40	18	143.91	0	4	4	HMS	17.3098
0	3359	0.3034	1	15	12	99.656	0	2	2	HMS	17.4201
0	3360	0.3034	1	45	11	131.75	0	6	6	HMS	17.5303
0	3361	0.3034	1	13	9	202.09	0	2	2	HMS	17.6406
0	3362	0.3034	1	26	9	2204.5	0	4	4	HMS	17.7508
0	3363	0.3034	1	13	9	2366.7	0	2	2	HMS	17.8611
0	3364	0.3034	1	51	36	147.35	0	3	3	HMS	17.9713
0	3366	0.3034	1	30	11	117.33	0	4	4	HMS	18.1918
0	3367	0.3034	1	61	20	203.45	0	6	6	HMS	18.3021
0	3368	0.3034	1	48	30	4984.4	0	4	4	HMS	18.4123
0	3370	0.3034	1	15	11	2158.3	0	2	2	HMS	18.6329
0	3371	0.3034	1	47	28	168.32	0	4	4	HMS	18.7431
0	3372	0.3034	1	65	18	228.53	0	6	6	HMS	18.8534
0	3373	0.3034	1	35	11	178.65	0	4	4	HMS	18.9636
0	3375	0.3034	1	14	7	198.21	0	2	2	HMS	19.1841
0	3376	0.3034	1	15	9	223.95	0	2	2	HMS	19.2944
0	3378	0.3034	1	19	11	250.04	0	2	2	HMS	19.5149
0	3379	0.3034	1	19	19	231.68	0	1	1	HMS	19.6251
0	3380	0.3034	1	41	15	674.6	0	4	4	HMS	19.7354
0	3381	0.3034	1	20	14	290.71	0	2	2	HMS	19.8456
0	3382	0.3034	1	25	17	250.12	0	2	2	HMS	19.9559
0	3383	0.3034	1	46	29	254.49	0	4	4	HMS	20.0662
0	3384	0.3034	1	14	7	234.35	0	2	2	HMS	20.1764
0	3385	0.3034	1	44	12	258.04	0	6	6	HMS	20.2867
0	3388	0.3034	1	37	12	251.16	0	4	4	HMS	20.6174
0	3389	0.3034	1	40	23	282.93	0	4	4	HMS	20.7277
0	3390	0.3034	1	53	21	250.94	0	5	5	HMS	20.8379
0	3391	0.3034	1	28	22	267.41	0	2	2	HMS	20.9482
0	3392	0.3034	1	27	9	270.49	0	4	4	HMS	21.0584
0	3393	0.3034	1	13	9	252.81	0	2	2	HMS	21.1687
0	3394	0.3034	1	18	15	270.59	0	2	2	HMS	21.2789
0	3399	0.3034	1	20	14	295.45	0	2	2	HMS	21.8302
0	3406	0.3203	1	18	15	456.41	0	2	2	HMS	0.5513
0	3412	0.3203	1	19	11	424.32	0	2	2	HMS	1.2128
0	3413	0.3203	1	144	42	128.96	0	6	6	HMS	1.323
0	3414	0.3203	1	1335	543	128.97	0	19	19	HMS	1.4333
0	3415	0.3203	1	1414	562	128.97	0	26	26	HMS	1.5436
0	3416	0.3203	1	731	89	128.97	0	45	45	HMS	1.6538
0	3417	0.3203	1	1244	162	135.01	0	71	71	HMS	1.7641
0	3418	0.3203	1	3174	339	164.93	0	131	131	HMS	1.8743
0	3419	0.3203	1	11771	3991	164.93	0	141	141	HMS	1.9846
0	3420	0.3203	1	11925	3773	164.93	0	180	180	HMS	2.0948
0	3421	0.3203	1	5707	371	164.93	0	270	270	HMS	2.2051
0	3422	0.3203	1	7161	495	213.11	0	354	354	HMS	2.3153
0	3423	0.3203	1	10538	467	200.98	0	412	412	HMS	2.4256
0	3424	0.3203	1	9014	710	229.15	0	479	479	HMS	2.5358
0	3425	0.3203	1	8120	136	262.92	0	556	556	HMS	2.6461
0	3426	0.3203	1	15839	709	245.08	0	834	834	HMS	2.7563
0	3427	0.3203	1	32521	5162	239.16	0	1061	1061	HMS	2.8666
0	3428	0.3203	1	37931	6548	239.16	0	1418	1418	HMS	2.9768
0	3429	0.3203	1	42173	1612	306.86	0	2089	2089	HMS	3.0871
0	3430	0.3203	1	58343	1694	586.84	0	2983	2983	HMS	3.1974
0	3431	0.3203	1	73936	965	299.11	0	3676	3676	HMS	3.3076
0	3432	0.3203	1	93859	1101	652.86	0	4569	4569	HMS	3.4179
0	3433	0.3203	1	107333	1194	309.21	0	5104	5104	HMS	3.5281
0	3434	0.3203	1	121779	1647	309.21	0	5739	5739	HMS	3.6384
0	3435	0.3203	1	134309	1452	694.84	0	6162	6162	HMS	3.7486
0	3436	0.3203	1	139161	1328	754.8	0	6465	6465	HMS	3.8589
0	3437	0.3203	1	141185	1988	393.08	0	6473	6473	HMS	3.9691
0	3438	0.3203	1	136122	1114	774.33	0	6726	6726	HMS	4.0794
0	3439	0.3203	1	123656	425	811.82	0	6614	6614	HMS	4.1896
0	3440	0.3203	1	119295	502	851.81	0	6670	6670	HMS	4.2999
0	3441	0.3203	1	114497	569	862.78	0	6499	6499	HMS	4.4101
0	3442	0.3203	1	111547	383	911.8	0	6424	6424	HMS	4.5204
0	3443	0.3203	1	110329	1701	467.1	0	6220	6220	HMS	4.6307
0	3444	0.3203	1	106133	2536	467.1	0	5827	5827	HMS	4.7409
0	3445	0.3203	1	103407	1686	467.1	0	5991	5991	HMS	4.8512
0	3446	0.3203	1	94384	399	1030.7	0	5816	5816	HMS	4.9614
0	3447	0.3203	1	88635	211	1091.7	0	5800	5800	HMS	5.0717
0	3448	0.3203	1	82186	296	1019.7	0	5528	5528	HMS	5.1819
0	3449	0.3203	1	81023	777	541.12	0	5362	5362	HMS	5.2922
0	3450	0.3203	1	76199	1155	541.11	0	4937	4937	HMS	5.4024
0	3451	0.3203	1	72631	1206	541.11	0	4885	4885	HMS	5.5127
0	3452	0.3203	1	61370	322	1099.8	0	4479	4479	HMS	5.6229
0	3453	0.3203	1	58715	527	1026.9	0	4332	4332	HMS	5.7332
0	3454	0.3203	1	53604	176	1187.7	0	4105	4105	HMS	5.8434
0	3455	0.3203	1	48407	355	615.13	0	3834	3834	HMS	5.9537
0	3456	0.3203	1	46877	232	615.14	0	3729	3729	HMS	6.0639
0	3457	0.3203	1	41895	173	1254.8	0	3451	3451	HMS	6.1742
0	3458	0.3203	1	40686	104	1268.7	0	3355	3355	HMS	6.2845
0	3459	0.3203	1	35667	91	1298.2	0	3105	3105	HMS	6.3947
0	3460	0.3203	1	34291	89	814.8	0	2969	2969	HMS	6.505
0	3461	0.3203	1	31045	81	1356.7	0	2712	2712	HMS	6.6152
0	3462	0.3203	1	29119	86	814.77	0	2586	2586	HMS	6.7255
0	3463	0.3203	1	27951	906	1323.6	0	2409	2409	HMS	6.8357
0	3464	0.3203	1	22983	62	1417.7	0	2101	2101	HMS	6.946
0	3465	0.3203	1	23446	599	1490.7	0	2167	2167	HMS	7.0562
0	3466	0.3203	1	21384	62	2090.8	0	2011	2011	HMS	7.1665
0	3467	0.3203	1	17574	54	3095.7	0	1680	1680	HMS	7.2767
0	3468	0.3203	1	16166	65	2649.9	0	1573	1573	HMS	7.387
0	3469	0.3203	1	17088	86	928.82	0	1661	1661	HMS	7.4972
0	3470	0.3203	1	14658	65	2982.9	0	1447	1447	HMS	7.6075
0	3471	0.3203	1	14828	70	928.8	0	1433	1433	HMS	7.7178
0	3472	0.3203	1	13113	47	2762.5	0	1311	1311	HMS	7.828
0	3473	0.3203	1	13704	74	3038.3	0	1342	1342	HMS	7.9383
0	3474	0.3203	1	11221	69	1030.8	0	1090	1090	HMS	8.0485
0	3475	0.3203	1	11333	99	1030.7	0	1148	1148	HMS	8.1588
0	3476	0.3203	1	10903	91	1030.7	0	1042	1042	HMS	8.269
0	3477	0.3203	1	9537	77	1030.7	0	960	960	HMS	8.3793
0	3478	0.3203	1	9937	70	1030.7	0	963	963	HMS	8.4895
0	3479	0.3203	1	7757	53	1030.8	0	761	761	HMS	8.5998
0	3480	0.3203	1	7261	44	1637.7	0	723	723	HMS	8.71
0	3481	0.3203	1	7541	43	1150.7	0	735	735	HMS	8.8203
0	3482	0.3203	1	7006	83	1150.7	0	681	681	HMS	8.9305
0	3483	0.3203	1	7029	129	1150.7	0	671	671	HMS	9.0408
0	3484	0.3203	1	6133	56	3065	0	614	614	HMS	9.151
0	3485	0.3203	1	5872	93	1150.7	0	594	594	HMS	9.2613
0	3486	0.3203	1	5685	41	3533.3	0	569	569	HMS	9.3716
0	3487	0.3203	1	4854	48	3935.4	0	505	505	HMS	9.4818
0	3488	0.3203	1	5175	46	4167	0	531	531	HMS	9.5921
0	3489	0.3203	1	4672	49	3761.2	0	468	468	HMS	9.7023
0	3490	0.3203	1	4499	57	3959.2	0	467	467	HMS	9.8126
0	3491	0.3203	1	4157	76	3869.8	0	425	425	HMS	9.9228
0	3492	0.3203	1	3706	36	3293.9	0	391	391	HMS	10.0331
0	3493	0.3203	1	3924	68	4143.4	0	399	399	HMS	10.1433
0	3494	0.3203	1	3595	62	4087.5	0	352	352	HMS	10.2536
0	3495	0.3203	1	3112	33	4262.3	0	329	329	HMS	10.3638
0	3496	0.3203	1	3417	34	3931.2	0	369	369	HMS	10.4741
0	3497	0.3203	1	2767	60	4185	0	284	284	HMS	10.5843
0	3498	0.3203	1	2582	35	4212.4	0	273	273	HMS	10.6946
0	3499	0.3203	1	2467	34	3818	0	270	270	HMS	10.8049
0	3500	0.3203	1	2245	56	4289.6	0	221	221	HMS	10.9151
0	3501	0.3203	1	2236	36	3835.5	0	223	223	HMS	11.0254
0	3502	0.3203	1	1980	36	4379.3	0	211	211	HMS	11.1356
0	3503	0.3203	1	1588	29	4005.3	0	177	177	HMS	11.2459
0	3504	0.3203	1	1344	31	4428.3	0	141	141	HMS	11.3561
0	3505	0.3203	1	1241	37	4153.1	0	124	124	HMS	11.4664
0	3506	0.3203	1	1468	32	4576.4	0	152	152	HMS	11.5766
0	3507	0.3203	1	1098	24	3945.8	0	124	124	HMS	11.6869
0	3508	0.3203	1	1049	30	4728.3	0	110	110	HMS	11.7971
0	3509	0.3203	1	879	25	4481.4	0	93	93	HMS	11.9074
0	3510	0.3203	1	708	33	4391.6	0	75	75	HMS	12.0176
0	3511	0.3203	1	720	31	4524.2	0	76	76	HMS	12.1279
0	3512	0.3203	1	529	35	4463.2	0	53	53	HMS	12.2381
0	3513	0.3203	1	558	28	4999.2	0	58	58	HMS	12.3484
